Peer,vendor,KPI,value
Midsize/Departmental Implementations,Looker,Implementer Support,7.28009828
Midsize/Departmental Implementations,Microsoft Excel,Implementer Support,1.827027027
Midsize/Departmental Implementations,Microsoft Power BI,Implementer Support,4.437364372
Midsize/Departmental Implementations,Phocas,Implementer Support,9.314496314
Midsize/Departmental Implementations,Report One,Implementer Support,1.425675676
Midsize/Departmental Implementations,Serviceware Perf.,Implementer Support,10
Midsize/Departmental Implementations,TARGIT,Implementer Support,6.594594595
Midsize/Departmental Implementations,Zoho Analytics,Implementer Support,1
Midsize/Departmental Implementations,Peer Group Average,Implementer Support,5.852107352
Midsize/Departmental Implementations,Bissantz,Product Satisfaction,8.736842105
Midsize/Departmental Implementations,CALUMO,Product Satisfaction,8.449930135
Midsize/Departmental Implementations,Cubeware,Product Satisfaction,1
Midsize/Departmental Implementations,DigDash,Product Satisfaction,7.876106195
Midsize/Departmental Implementations,Domo,Product Satisfaction,8.008527104
Midsize/Departmental Implementations,Dundas,Product Satisfaction,8.971588263
Midsize/Departmental Implementations,Entrinsik,Product Satisfaction,9.306939916
Midsize/Departmental Implementations,Infor d/EPM,Product Satisfaction,4.641825803
Midsize/Departmental Implementations,InfoZoom,Product Satisfaction,9.701909641
Midsize/Departmental Implementations,Logi Analytics ,Product Satisfaction,6.428504891
Midsize/Departmental Implementations,Looker,Product Satisfaction,8.482533768
Midsize/Departmental Implementations,Microsoft Excel,Product Satisfaction,3.937587331
Midsize/Departmental Implementations,Microsoft Power BI,Product Satisfaction,7.937587331
Midsize/Departmental Implementations,Phocas,Product Satisfaction,10
Midsize/Departmental Implementations,Report One,Product Satisfaction,6.537183667
Midsize/Departmental Implementations,Serviceware Perf.,Product Satisfaction,8.603358996
Midsize/Departmental Implementations,TARGIT,Product Satisfaction,8.395018753
Midsize/Departmental Implementations,Zoho Analytics,Product Satisfaction,7.498671196
Midsize/Departmental Implementations,Peer Group Average,Product Satisfaction,7.473006394
Midsize/Departmental Implementations,Bissantz,Customer Satisfaction,7.65897167
Midsize/Departmental Implementations,CALUMO,Customer Satisfaction,8.65960762
Midsize/Departmental Implementations,Cubeware,Customer Satisfaction,2.117010626
Midsize/Departmental Implementations,DigDash,Customer Satisfaction,7.645984211
Midsize/Departmental Implementations,Domo,Customer Satisfaction,5.885200307
Midsize/Departmental Implementations,Dundas,Customer Satisfaction,7.963418957
Midsize/Departmental Implementations,Entrinsik,Customer Satisfaction,9.260647049
Midsize/Departmental Implementations,Infor d/EPM,Customer Satisfaction,4.197641212
Midsize/Departmental Implementations,InfoZoom,Customer Satisfaction,8.544678666
Midsize/Departmental Implementations,Logi Analytics ,Customer Satisfaction,5.42873363
Midsize/Departmental Implementations,Looker,Customer Satisfaction,7.451946939
Midsize/Departmental Implementations,Microsoft Excel,Customer Satisfaction,3.214801446
Midsize/Departmental Implementations,Microsoft Power BI,Customer Satisfaction,6.069924118
Midsize/Departmental Implementations,Phocas,Customer Satisfaction,9.612321281
Midsize/Departmental Implementations,Report One,Customer Satisfaction,4.338935357
Midsize/Departmental Implementations,Serviceware Perf.,Customer Satisfaction,8.547702797
Midsize/Departmental Implementations,TARGIT,Customer Satisfaction,7.499431524
Midsize/Departmental Implementations,Zoho Analytics,Customer Satisfaction,3.996697179
Midsize/Departmental Implementations,Peer Group Average,Customer Satisfaction,6.560758588
Midsize/Departmental Implementations,Bissantz,Dashboards,7.594905851
Midsize/Departmental Implementations,CALUMO,Dashboards,5.960720181
Midsize/Departmental Implementations,Cubeware,Dashboards,2.710764122
Midsize/Departmental Implementations,DigDash,Dashboards,7.985036987
Midsize/Departmental Implementations,Domo,Dashboards,8.294371735
Midsize/Departmental Implementations,Dundas,Dashboards,8.504521949
Midsize/Departmental Implementations,Entrinsik,Dashboards,8.182246133
Midsize/Departmental Implementations,Infor d/EPM,Dashboards,2.283120377
Midsize/Departmental Implementations,InfoZoom,Dashboards,6.947944199
Midsize/Departmental Implementations,Logi Analytics ,Dashboards,6.368243527
Midsize/Departmental Implementations,Looker,Dashboards,7.54989072
Midsize/Departmental Implementations,Microsoft Excel,Dashboards,1
Midsize/Departmental Implementations,Microsoft Power BI,Dashboards,7.410558171
Midsize/Departmental Implementations,Phocas,Dashboards,10
Midsize/Departmental Implementations,Report One,Dashboards,5.374159381
Midsize/Departmental Implementations,Serviceware Perf.,Dashboards,6.918226783
Midsize/Departmental Implementations,TARGIT,Dashboards,7.893427247
Midsize/Departmental Implementations,Zoho Analytics,Dashboards,7.324815064
Midsize/Departmental Implementations,Peer Group Average,Dashboards,6.572386246
Midsize/Departmental Implementations,Bissantz,Distribution of Reports,8.459679032
Midsize/Departmental Implementations,CALUMO,Distribution of Reports,6.516893057
Midsize/Departmental Implementations,Cubeware,Distribution of Reports,6.842454175
Midsize/Departmental Implementations,DigDash,Distribution of Reports,5.281444743
Midsize/Departmental Implementations,Domo,Distribution of Reports,7.964354925
Midsize/Departmental Implementations,Dundas,Distribution of Reports,7.904597325
Midsize/Departmental Implementations,Entrinsik,Distribution of Reports,10
Midsize/Departmental Implementations,Infor d/EPM,Distribution of Reports,4.801185962
Midsize/Departmental Implementations,InfoZoom,Distribution of Reports,6.300627456
Midsize/Departmental Implementations,Logi Analytics ,Distribution of Reports,6.842454175
Midsize/Departmental Implementations,Looker,Distribution of Reports,8.614218825
Midsize/Departmental Implementations,Microsoft Excel,Distribution of Reports,1
Midsize/Departmental Implementations,Microsoft Power BI,Distribution of Reports,5.44223992
Midsize/Departmental Implementations,Phocas,Distribution of Reports,9.602282286
Midsize/Departmental Implementations,Report One,Distribution of Reports,3.28732676
Midsize/Departmental Implementations,Serviceware Perf.,Distribution of Reports,5.305805695
Midsize/Departmental Implementations,TARGIT,Distribution of Reports,8.880638126
Midsize/Departmental Implementations,Zoho Analytics,Distribution of Reports,6.368475488
Midsize/Departmental Implementations,Peer Group Average,Distribution of Reports,6.634148775
Midsize/Departmental Implementations,Bissantz,Ad Hoc Query,7.570806336
Midsize/Departmental Implementations,CALUMO,Ad Hoc Query,8.000648444
Midsize/Departmental Implementations,Cubeware,Ad Hoc Query,2.234537111
Midsize/Departmental Implementations,DigDash,Ad Hoc Query,4.712434158
Midsize/Departmental Implementations,Domo,Ad Hoc Query,4.768418652
Midsize/Departmental Implementations,Dundas,Ad Hoc Query,6.638024297
Midsize/Departmental Implementations,Entrinsik,Ad Hoc Query,9.398802873
Midsize/Departmental Implementations,Infor d/EPM,Ad Hoc Query,4.309656824
Midsize/Departmental Implementations,InfoZoom,Ad Hoc Query,10
Midsize/Departmental Implementations,Logi Analytics ,Ad Hoc Query,4.807028648
Midsize/Departmental Implementations,Looker,Ad Hoc Query,7.268156425
Midsize/Departmental Implementations,Microsoft Excel,Ad Hoc Query,1.631640366
Midsize/Departmental Implementations,Microsoft Power BI,Ad Hoc Query,6.066241022
Midsize/Departmental Implementations,Phocas,Ad Hoc Query,9.672550584
Midsize/Departmental Implementations,Report One,Ad Hoc Query,4.485751843
Midsize/Departmental Implementations,Serviceware Perf.,Ad Hoc Query,9.533120511
Midsize/Departmental Implementations,TARGIT,Ad Hoc Query,6.24800886
Midsize/Departmental Implementations,Zoho Analytics,Ad Hoc Query,1
Midsize/Departmental Implementations,Peer Group Average,Ad Hoc Query,6.019212609
Midsize/Departmental Implementations,Bissantz,Analyses,8.726910828
Midsize/Departmental Implementations,CALUMO,Analyses,6.74741242
Midsize/Departmental Implementations,Cubeware,Analyses,3.603503185
Midsize/Departmental Implementations,DigDash,Analyses,6.522292994
Midsize/Departmental Implementations,Domo,Analyses,6.605095541
Midsize/Departmental Implementations,Dundas,Analyses,7.875686361
Midsize/Departmental Implementations,Entrinsik,Analyses,7.401273885
Midsize/Departmental Implementations,Infor d/EPM,Analyses,3.789808917
Midsize/Departmental Implementations,InfoZoom,Analyses,10
Midsize/Departmental Implementations,Logi Analytics ,Analyses,2.286514386
Midsize/Departmental Implementations,Looker,Analyses,7.620720541
Midsize/Departmental Implementations,Microsoft Excel,Analyses,1
Midsize/Departmental Implementations,Microsoft Power BI,Analyses,5.980312681
Midsize/Departmental Implementations,Phocas,Analyses,9.059599636
Midsize/Departmental Implementations,Report One,Analyses,5.439945405
Midsize/Departmental Implementations,Serviceware Perf.,Analyses,9.565286624
Midsize/Departmental Implementations,TARGIT,Analyses,6.770700637
Midsize/Departmental Implementations,Zoho Analytics,Analyses,3.195959395
Midsize/Departmental Implementations,Peer Group Average,Analyses,6.232834635
Midsize/Departmental Implementations,Bissantz,Advanced Analytics,4.849081104
Midsize/Departmental Implementations,CALUMO,Advanced Analytics,4.627211138
Midsize/Departmental Implementations,Cubeware,Advanced Analytics,1
Midsize/Departmental Implementations,DigDash,Advanced Analytics,2.60781998
Midsize/Departmental Implementations,Domo,Advanced Analytics,4.635484414
Midsize/Departmental Implementations,Dundas,Advanced Analytics,5.494062956
Midsize/Departmental Implementations,Entrinsik,Advanced Analytics,5.855543981
Midsize/Departmental Implementations,Infor d/EPM,Advanced Analytics,2.247972882
Midsize/Departmental Implementations,InfoZoom,Advanced Analytics,5.573369235
Midsize/Departmental Implementations,Logi Analytics ,Advanced Analytics,1.341653199
Midsize/Departmental Implementations,Looker,Advanced Analytics,2.512630889
Midsize/Departmental Implementations,Microsoft Excel,Advanced Analytics,2.184583344
Midsize/Departmental Implementations,Microsoft Power BI,Advanced Analytics,4.589271901
Midsize/Departmental Implementations,Phocas,Advanced Analytics,7.491317633
Midsize/Departmental Implementations,Report One,Advanced Analytics,2.299546459
Midsize/Departmental Implementations,Serviceware Perf.,Advanced Analytics,2.862780543
Midsize/Departmental Implementations,TARGIT,Advanced Analytics,5.904286296
Midsize/Departmental Implementations,Zoho Analytics,Advanced Analytics,5.205097471
Midsize/Departmental Implementations,Peer Group Average,Advanced Analytics,3.96009519
Midsize/Departmental Implementations,Bissantz,Functionality,7.223772776
Midsize/Departmental Implementations,CALUMO,Functionality,6.758923343
Midsize/Departmental Implementations,Cubeware,Functionality,3.302659095
Midsize/Departmental Implementations,DigDash,Functionality,5.421805772
Midsize/Departmental Implementations,Domo,Functionality,6.453545053
Midsize/Departmental Implementations,Dundas,Functionality,7.283378578
Midsize/Departmental Implementations,Entrinsik,Functionality,8.167573374
Midsize/Departmental Implementations,Infor d/EPM,Functionality,4.084957074
Midsize/Departmental Implementations,InfoZoom,Functionality,7.764388178
Midsize/Departmental Implementations,Logi Analytics ,Functionality,4.329178787
Midsize/Departmental Implementations,Looker,Functionality,6.71312348
Midsize/Departmental Implementations,Microsoft Excel,Functionality,1.363244742
Midsize/Departmental Implementations,Microsoft Power BI,Functionality,5.897724739
Midsize/Departmental Implementations,Phocas,Functionality,9.165150028
Midsize/Departmental Implementations,Report One,Functionality,4.17734597
Midsize/Departmental Implementations,Serviceware Perf.,Functionality,7.289834791
Midsize/Departmental Implementations,TARGIT,Functionality,7.139412233
Midsize/Departmental Implementations,Zoho Analytics,Functionality,4.618869483
Midsize/Departmental Implementations,Peer Group Average,Functionality,5.953049305
Midsize/Departmental Implementations,Bissantz,Self-Service,6.93852459
Midsize/Departmental Implementations,CALUMO,Self-Service,6.63338301
Midsize/Departmental Implementations,Cubeware,Self-Service,5.03432377
Midsize/Departmental Implementations,DigDash,Self-Service,1.516393443
Midsize/Departmental Implementations,Domo,Self-Service,4.575031526
Midsize/Departmental Implementations,Dundas,Self-Service,1
Midsize/Departmental Implementations,Entrinsik,Self-Service,7.639344262
Midsize/Departmental Implementations,Infor d/EPM,Self-Service,3.581967213
Midsize/Departmental Implementations,InfoZoom,Self-Service,6.508196721
Midsize/Departmental Implementations,Logi Analytics ,Self-Service,2.129610656
Midsize/Departmental Implementations,Looker,Self-Service,7.939036885
Midsize/Departmental Implementations,Microsoft Excel,Self-Service,1.597480016
Midsize/Departmental Implementations,Microsoft Power BI,Self-Service,5.149590164
Midsize/Departmental Implementations,Phocas,Self-Service,10
Midsize/Departmental Implementations,Report One,Self-Service,4.442622951
Midsize/Departmental Implementations,Serviceware Perf.,Self-Service,5.404532305
Midsize/Departmental Implementations,TARGIT,Self-Service,2.358930112
Midsize/Departmental Implementations,Zoho Analytics,Self-Service,2.215043394
Midsize/Departmental Implementations,Peer Group Average,Self-Service,4.703556168
Midsize/Departmental Implementations,Bissantz,Ease of Use,5.906586196
Midsize/Departmental Implementations,CALUMO,Ease of Use,5.525728399
Midsize/Departmental Implementations,Cubeware,Ease of Use,1
Midsize/Departmental Implementations,DigDash,Ease of Use,7.590330014
Midsize/Departmental Implementations,Domo,Ease of Use,8.64213205
Midsize/Departmental Implementations,Dundas,Ease of Use,3.645446444
Midsize/Departmental Implementations,Entrinsik,Ease of Use,9.342870093
Midsize/Departmental Implementations,Infor d/EPM,Ease of Use,3.91791264
Midsize/Departmental Implementations,InfoZoom,Ease of Use,4.17952022
Midsize/Departmental Implementations,Logi Analytics ,Ease of Use,6.755384681
Midsize/Departmental Implementations,Looker,Ease of Use,6.039206062
Midsize/Departmental Implementations,Microsoft Excel,Ease of Use,4.87676115
Midsize/Departmental Implementations,Microsoft Power BI,Ease of Use,5.538303044
Midsize/Departmental Implementations,Phocas,Ease of Use,9.407528389
Midsize/Departmental Implementations,Report One,Ease of Use,10
Midsize/Departmental Implementations,Serviceware Perf.,Ease of Use,8.145410425
Midsize/Departmental Implementations,TARGIT,Ease of Use,4.590678605
Midsize/Departmental Implementations,Zoho Analytics,Ease of Use,8.185191168
Midsize/Departmental Implementations,Peer Group Average,Ease of Use,6.293832754
Midsize/Departmental Implementations,Bissantz,Flexibility,3.862771761
Midsize/Departmental Implementations,CALUMO,Flexibility,6.561242148
Midsize/Departmental Implementations,Cubeware,Flexibility,3.462187791
Midsize/Departmental Implementations,DigDash,Flexibility,7.431699414
Midsize/Departmental Implementations,Domo,Flexibility,5.13856645
Midsize/Departmental Implementations,Dundas,Flexibility,10
Midsize/Departmental Implementations,Entrinsik,Flexibility,1.910659618
Midsize/Departmental Implementations,Infor d/EPM,Flexibility,4.641525457
Midsize/Departmental Implementations,InfoZoom,Flexibility,8.361476821
Midsize/Departmental Implementations,Logi Analytics ,Flexibility,6.855233753
Midsize/Departmental Implementations,Looker,Flexibility,8.256398808
Midsize/Departmental Implementations,Microsoft Excel,Flexibility,5.491042551
Midsize/Departmental Implementations,Microsoft Power BI,Flexibility,4.352797499
Midsize/Departmental Implementations,Phocas,Flexibility,5.268196253
Midsize/Departmental Implementations,Report One,Flexibility,4.447921475
Midsize/Departmental Implementations,Serviceware Perf.,Flexibility,8.437233774
Midsize/Departmental Implementations,TARGIT,Flexibility,2.942729015
Midsize/Departmental Implementations,Zoho Analytics,Flexibility,6.475132778
Midsize/Departmental Implementations,Peer Group Average,Flexibility,5.772045298
Midsize/Departmental Implementations,Bissantz,Query Performance,5.961052101
Midsize/Departmental Implementations,CALUMO,Query Performance,8.354789915
Midsize/Departmental Implementations,Cubeware,Query Performance,4.740853325
Midsize/Departmental Implementations,DigDash,Query Performance,6.92202717
Midsize/Departmental Implementations,Domo,Query Performance,3.674530241
Midsize/Departmental Implementations,Dundas,Query Performance,4.417916626
Midsize/Departmental Implementations,Entrinsik,Query Performance,4.7067408
Midsize/Departmental Implementations,Infor d/EPM,Query Performance,6.298655889
Midsize/Departmental Implementations,InfoZoom,Query Performance,7.006266533
Midsize/Departmental Implementations,Logi Analytics ,Query Performance,4.257311744
Midsize/Departmental Implementations,Looker,Query Performance,5.240284221
Midsize/Departmental Implementations,Microsoft Excel,Query Performance,2.181976715
Midsize/Departmental Implementations,Microsoft Power BI,Query Performance,5.308073022
Midsize/Departmental Implementations,Phocas,Query Performance,7.420724195
Midsize/Departmental Implementations,Report One,Query Performance,2.95766599
Midsize/Departmental Implementations,Serviceware Perf.,Query Performance,6.881278834
Midsize/Departmental Implementations,TARGIT,Query Performance,5.757976785
Midsize/Departmental Implementations,Zoho Analytics,Query Performance,1
Midsize/Departmental Implementations,Peer Group Average,Query Performance,5.17156245
Midsize/Departmental Implementations,Bissantz,Performance Satisfaction,6.20029985
Midsize/Departmental Implementations,CALUMO,Performance Satisfaction,9.02173913
Midsize/Departmental Implementations,Cubeware,Performance Satisfaction,1
Midsize/Departmental Implementations,DigDash,Performance Satisfaction,9.740929535
Midsize/Departmental Implementations,Domo,Performance Satisfaction,7.335117057
Midsize/Departmental Implementations,Dundas,Performance Satisfaction,7.085457271
Midsize/Departmental Implementations,Entrinsik,Performance Satisfaction,10
Midsize/Departmental Implementations,Infor d/EPM,Performance Satisfaction,5.125465839
Midsize/Departmental Implementations,InfoZoom,Performance Satisfaction,8.875889328
Midsize/Departmental Implementations,Logi Analytics ,Performance Satisfaction,2.925217391
Midsize/Departmental Implementations,Looker,Performance Satisfaction,2.659670165
Midsize/Departmental Implementations,Microsoft Excel,Performance Satisfaction,2.776715774
Midsize/Departmental Implementations,Microsoft Power BI,Performance Satisfaction,7.633929048
Midsize/Departmental Implementations,Phocas,Performance Satisfaction,9.116112532
Midsize/Departmental Implementations,Report One,Performance Satisfaction,9.913043478
Midsize/Departmental Implementations,Serviceware Perf.,Performance Satisfaction,6.485834502
Midsize/Departmental Implementations,TARGIT,Performance Satisfaction,5.025454545
Midsize/Departmental Implementations,Zoho Analytics,Performance Satisfaction,9.02173913
Midsize/Departmental Implementations,Peer Group Average,Performance Satisfaction,6.663478588
Midsize/Departmental Implementations,Bissantz,Sales Experience,7.854617456
Midsize/Departmental Implementations,CALUMO,Sales Experience,9.56721957
Midsize/Departmental Implementations,Cubeware,Sales Experience,2.712466339
Midsize/Departmental Implementations,DigDash,Sales Experience,8.537891
Midsize/Departmental Implementations,Domo,Sales Experience,5.186822709
Midsize/Departmental Implementations,Dundas,Sales Experience,7.734267158
Midsize/Departmental Implementations,Entrinsik,Sales Experience,9.825989322
Midsize/Departmental Implementations,Infor d/EPM,Sales Experience,3.396279785
Midsize/Departmental Implementations,InfoZoom,Sales Experience,7.601121495
Midsize/Departmental Implementations,Logi Analytics ,Sales Experience,8.082528117
Midsize/Departmental Implementations,Looker,Sales Experience,7.724620041
Midsize/Departmental Implementations,Microsoft Excel,Sales Experience,3.171881975
Midsize/Departmental Implementations,Microsoft Power BI,Sales Experience,4.480071647
Midsize/Departmental Implementations,Phocas,Sales Experience,10
Midsize/Departmental Implementations,Report One,Sales Experience,5.151840873
Midsize/Departmental Implementations,Serviceware Perf.,Sales Experience,9.727186325
Midsize/Departmental Implementations,TARGIT,Sales Experience,8.548994139
Midsize/Departmental Implementations,Zoho Analytics,Sales Experience,4.884924665
Midsize/Departmental Implementations,Peer Group Average,Sales Experience,6.899373479
Midsize/Departmental Implementations,Bissantz,Customer Experience,5.876490985
Midsize/Departmental Implementations,CALUMO,Customer Experience,7.304277687
Midsize/Departmental Implementations,Cubeware,Customer Experience,3.206439052
Midsize/Departmental Implementations,DigDash,Customer Experience,6.452980231
Midsize/Departmental Implementations,Domo,Customer Experience,5.663936564
Midsize/Departmental Implementations,Dundas,Customer Experience,5.463992911
Midsize/Departmental Implementations,Entrinsik,Customer Experience,6.659632519
Midsize/Departmental Implementations,Infor d/EPM,Customer Experience,4.519294349
Midsize/Departmental Implementations,InfoZoom,Customer Experience,7.102576483
Midsize/Departmental Implementations,Logi Analytics ,Customer Experience,4.839452998
Midsize/Departmental Implementations,Looker,Customer Experience,6.476096001
Midsize/Departmental Implementations,Microsoft Excel,Customer Experience,3.392950535
Midsize/Departmental Implementations,Microsoft Power BI,Customer Experience,5.380603451
Midsize/Departmental Implementations,Phocas,Customer Experience,8.284101461
Midsize/Departmental Implementations,Report One,Customer Experience,5.966530237
Midsize/Departmental Implementations,Serviceware Perf.,Customer Experience,7.252117853
Midsize/Departmental Implementations,TARGIT,Customer Experience,4.246322415
Midsize/Departmental Implementations,Zoho Analytics,Customer Experience,5.182254906
Midsize/Departmental Implementations,Peer Group Average,Customer Experience,5.737225035
Midsize/Departmental Implementations,Bissantz,Cloud BI,1.314475874
Midsize/Departmental Implementations,CALUMO,Cloud BI,8.280139162
Midsize/Departmental Implementations,Cubeware,Cloud BI,1.033693844
Midsize/Departmental Implementations,DigDash,Cloud BI,1.064891847
Midsize/Departmental Implementations,Domo,Cloud BI,9.700499168
Midsize/Departmental Implementations,Dundas,Cloud BI,5.557404326
Midsize/Departmental Implementations,Entrinsik,Cloud BI,2.70501545
Midsize/Departmental Implementations,Infor d/EPM,Cloud BI,3.06156406
Midsize/Departmental Implementations,InfoZoom,Cloud BI,1.5640599
Midsize/Departmental Implementations,Logi Analytics ,Cloud BI,6.181364393
Midsize/Departmental Implementations,Looker,Cloud BI,10
Midsize/Departmental Implementations,Microsoft Excel,Cloud BI,2.917176606
Midsize/Departmental Implementations,Microsoft Power BI,Cloud BI,8.677204659
Midsize/Departmental Implementations,Phocas,Cloud BI,9.550748752
Midsize/Departmental Implementations,Report One,Cloud BI,1.397670549
Midsize/Departmental Implementations,Serviceware Perf.,Cloud BI,1.887050993
Midsize/Departmental Implementations,TARGIT,Cloud BI,2.930204046
Midsize/Departmental Implementations,Zoho Analytics,Cloud BI,8.934129392
Midsize/Departmental Implementations,Peer Group Average,Cloud BI,4.819849612
Midsize/Departmental Implementations,Bissantz,Data Preparation,2.920946515
Midsize/Departmental Implementations,CALUMO,Data Preparation,6.698183591
Midsize/Departmental Implementations,Cubeware,Data Preparation,2.296140382
Midsize/Departmental Implementations,DigDash,Data Preparation,2.608543448
Midsize/Departmental Implementations,Domo,Data Preparation,5.300016021
Midsize/Departmental Implementations,Dundas,Data Preparation,6.357380245
Midsize/Departmental Implementations,Entrinsik,Data Preparation,6.982186378
Midsize/Departmental Implementations,Infor d/EPM,Data Preparation,5.10776798
Midsize/Departmental Implementations,InfoZoom,Data Preparation,10
Midsize/Departmental Implementations,Logi Analytics ,Data Preparation,2.881896132
Midsize/Departmental Implementations,Looker,Data Preparation,3.467651881
Midsize/Departmental Implementations,Microsoft Excel,Data Preparation,5.045803735
Midsize/Departmental Implementations,Microsoft Power BI,Data Preparation,4.973880951
Midsize/Departmental Implementations,Phocas,Data Preparation,6.178864208
Midsize/Departmental Implementations,Report One,Data Preparation,5.940842824
Midsize/Departmental Implementations,Serviceware Perf.,Data Preparation,4.776988262
Midsize/Departmental Implementations,TARGIT,Data Preparation,5.831227713
Midsize/Departmental Implementations,Zoho Analytics,Data Preparation,4.225688733
Midsize/Departmental Implementations,Peer Group Average,Data Preparation,5.088556055
Midsize/Departmental Implementations,Bissantz,Visual Analysis,3.680851064
Midsize/Departmental Implementations,CALUMO,Visual Analysis,3.831380134
Midsize/Departmental Implementations,Cubeware,Visual Analysis,5.780193992
Midsize/Departmental Implementations,DigDash,Visual Analysis,6.755944931
Midsize/Departmental Implementations,Domo,Visual Analysis,8.429960528
Midsize/Departmental Implementations,Dundas,Visual Analysis,9.121401752
Midsize/Departmental Implementations,Entrinsik,Visual Analysis,3.309136421
Midsize/Departmental Implementations,Infor d/EPM,Visual Analysis,3.444305382
Midsize/Departmental Implementations,InfoZoom,Visual Analysis,5.809762203
Midsize/Departmental Implementations,Logi Analytics ,Visual Analysis,4.893147685
Midsize/Departmental Implementations,Looker,Visual Analysis,8.441332916
Midsize/Departmental Implementations,Microsoft Excel,Visual Analysis,3.753183215
Midsize/Departmental Implementations,Microsoft Power BI,Visual Analysis,7.78660826
Midsize/Departmental Implementations,Phocas,Visual Analysis,5.133917397
Midsize/Departmental Implementations,Report One,Visual Analysis,1
Midsize/Departmental Implementations,Serviceware Perf.,Visual Analysis,2.414635942
Midsize/Departmental Implementations,TARGIT,Visual Analysis,6.955141295
Midsize/Departmental Implementations,Zoho Analytics,Visual Analysis,3.666936612
Midsize/Departmental Implementations,Peer Group Average,Visual Analysis,5.233768874
Midsize/Departmental Implementations,Bissantz,Visual Design Standards,9.379310345
Midsize/Departmental Implementations,CALUMO,Visual Design Standards,1
Midsize/Departmental Implementations,Cubeware,Visual Design Standards,8.75862069
Midsize/Departmental Implementations,DigDash,Visual Design Standards,2.034482759
Midsize/Departmental Implementations,Domo,Visual Design Standards,5.774535809
Midsize/Departmental Implementations,Dundas,Visual Design Standards,7.206896552
Midsize/Departmental Implementations,Entrinsik,Visual Design Standards,2.477832512
Midsize/Departmental Implementations,Infor d/EPM,Visual Design Standards,7.206896552
Midsize/Departmental Implementations,InfoZoom,Visual Design Standards,2.379310345
Midsize/Departmental Implementations,Logi Analytics ,Visual Design Standards,1
Midsize/Departmental Implementations,Looker,Visual Design Standards,2.939655172
Midsize/Departmental Implementations,Microsoft Excel,Visual Design Standards,3.586206897
Midsize/Departmental Implementations,Microsoft Power BI,Visual Design Standards,6.172413793
Midsize/Departmental Implementations,Phocas,Visual Design Standards,2.773399015
Midsize/Departmental Implementations,Report One,Visual Design Standards,1
Midsize/Departmental Implementations,Serviceware Perf.,Visual Design Standards,4.651115619
Midsize/Departmental Implementations,TARGIT,Visual Design Standards,6.444646098
Midsize/Departmental Implementations,Zoho Analytics,Visual Design Standards,4.651115619
Midsize/Departmental Implementations,Peer Group Average,Visual Design Standards,4.413135432
Midsize/Departmental Implementations,Bissantz,Location Intelligence,4.71559633
Midsize/Departmental Implementations,CALUMO,Location Intelligence,3.648040033
Midsize/Departmental Implementations,Cubeware,Location Intelligence,3.752293578
Midsize/Departmental Implementations,DigDash,Location Intelligence,3.247706422
Midsize/Departmental Implementations,Domo,Location Intelligence,3.134791814
Midsize/Departmental Implementations,Dundas,Location Intelligence,6.917431193
Midsize/Departmental Implementations,Entrinsik,Location Intelligence,2.933158585
Midsize/Departmental Implementations,Infor d/EPM,Location Intelligence,1.04587156
Midsize/Departmental Implementations,InfoZoom,Location Intelligence,3.737003058
Midsize/Departmental Implementations,Logi Analytics ,Location Intelligence,1
Midsize/Departmental Implementations,Looker,Location Intelligence,7.880733945
Midsize/Departmental Implementations,Microsoft Excel,Location Intelligence,1.949655016
Midsize/Departmental Implementations,Microsoft Power BI,Location Intelligence,6.602883355
Midsize/Departmental Implementations,Phocas,Location Intelligence,2.19921363
Midsize/Departmental Implementations,Report One,Location Intelligence,1.535168196
Midsize/Departmental Implementations,Serviceware Perf.,Location Intelligence,1.607123583
Midsize/Departmental Implementations,TARGIT,Location Intelligence,5.333655239
Midsize/Departmental Implementations,Zoho Analytics,Location Intelligence,5.492714517
Midsize/Departmental Implementations,Peer Group Average,Location Intelligence,3.707391114
Midsize/Departmental Implementations,Bissantz,Mobile BI,5.411764706
Midsize/Departmental Implementations,CALUMO,Mobile BI,4.20855615
Midsize/Departmental Implementations,Cubeware,Mobile BI,5.411764706
Midsize/Departmental Implementations,DigDash,Mobile BI,1.588235294
Midsize/Departmental Implementations,Domo,Mobile BI,10
Midsize/Departmental Implementations,Dundas,Mobile BI,5.705882353
Midsize/Departmental Implementations,Entrinsik,Mobile BI,4.361344538
Midsize/Departmental Implementations,Infor d/EPM,Mobile BI,5.117647059
Midsize/Departmental Implementations,InfoZoom,Mobile BI,1
Midsize/Departmental Implementations,Logi Analytics ,Mobile BI,4.860294118
Midsize/Departmental Implementations,Looker,Mobile BI,3.757352941
Midsize/Departmental Implementations,Microsoft Excel,Mobile BI,3.18765192
Midsize/Departmental Implementations,Microsoft Power BI,Mobile BI,8.56302521
Midsize/Departmental Implementations,Phocas,Mobile BI,9.571428571
Midsize/Departmental Implementations,Report One,Mobile BI,2.470588235
Midsize/Departmental Implementations,Serviceware Perf.,Mobile BI,2.557093426
Midsize/Departmental Implementations,TARGIT,Mobile BI,8.73993808
Midsize/Departmental Implementations,Zoho Analytics,Mobile BI,6.190311419
Midsize/Departmental Implementations,Peer Group Average,Mobile BI,5.150159929
Midsize/Departmental Implementations,Bissantz,Operational BI,1.158547794
Midsize/Departmental Implementations,CALUMO,Operational BI,7.25
Midsize/Departmental Implementations,Cubeware,Operational BI,1.262810202
